run_id,run_number,commit_sha,commit_message,status,workflow_duration,job_name,step_name,step_status,step_duration,timestamp,html_url,experiment_label
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Cache pip packages,success,3.0,2026-06-03T13:44:45Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Simulate dependency download on cache miss,skipped,0.0,2026-06-03T13:44:48Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Install dependencies,success,9.0,2026-06-03T13:44:48Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Run Ruff,success,0.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Post Cache pip packages,success,1.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Post Set up Python,success,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Post Checkout,success,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,lint,Complete job,success,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Set up job,success,1.0,2026-06-03T13:44:43Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Checkout,success,1.0,2026-06-03T13:44:44Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Set up Python,success,0.0,2026-06-03T13:44:45Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Cache pip packages,success,2.0,2026-06-03T13:44:45Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Simulate dependency download on cache miss,skipped,0.0,2026-06-03T13:44:47Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Install dependencies,success,10.0,2026-06-03T13:44:47Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Run Pytest,success,0.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Extract test metrics,success,0.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Upload test results artifact,success,1.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Fail when tests failed,failure,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Post Cache pip packages,skipped,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Post Set up Python,skipped,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Post Checkout,success,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 2,Complete job,success,0.0,2026-06-03T13:44:58Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Set up job,success,1.0,2026-06-03T13:44:43Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Checkout,success,1.0,2026-06-03T13:44:44Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Set up Python,success,0.0,2026-06-03T13:44:45Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Cache pip packages,success,2.0,2026-06-03T13:44:45Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Simulate dependency download on cache miss,skipped,0.0,2026-06-03T13:44:47Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Install dependencies,success,8.0,2026-06-03T13:44:47Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Run Pytest,success,1.0,2026-06-03T13:44:55Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Extract test metrics,success,0.0,2026-06-03T13:44:56Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Upload test results artifact,success,1.0,2026-06-03T13:44:56Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Fail when tests failed,skipped,0.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Post Cache pip packages,success,0.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
26888857775,12,e05fa19619b3a5dcae53ab96b6941ec30df30d2d,experiment: run 11 falha-em-paralelo,failure,33.0,tests shard 1,Post Set up Python,success,0.0,2026-06-03T13:44:57Z,https://github.com/FeZillo/ponderada-coletando-metricas/actions/runs/26888857775,falha-em-paralelo
